Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/4           Platform::Platform(sc_core::sc_module_name) [369]
                0.00    0.00       2/4           Top::Top(sc_core::sc_module_name) [356]
[340]    0.0    0.00    0.00       4         sc_core::sc_fifo<IMAGE>::sc_fifo(char const*, int) [340]
                0.00    0.00       4/5           sc_core::sc_fifo_in_if<IMAGE>::sc_fifo_in_if() [323]
                0.00    0.00       4/5           sc_core::sc_fifo_out_if<IMAGE>::sc_fifo_out_if() [325]
                0.00    0.00       4/5           sc_core::sc_fifo<IMAGE>::init(int) [335]
-----------------------------------------------
                0.00    0.00       1/2           Platform::Platform(sc_core::sc_module_name) [369]
                0.00    0.00       1/2           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::operator()(sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >&) [366]
[341]    0.0    0.00    0.00       2         sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::bind(sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >&) [341]
-----------------------------------------------
                0.00    0.00       1/2           Platform::Platform(sc_core::sc_module_name) [369]
                0.00    0.00       1/2           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator()(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [368]
[342]    0.0    0.00    0.00       2         sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [342]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN15Gaussian_Smooth15gaussian_kernelEfPfPi [19]
[343]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [343]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[344]    0.0    0.00    0.00       1         Non_Max_Supp::Non_Max_Supp(sc_core::sc_module_name) [344]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/7           sc_core::sc_fifo_in<SIMAGE>::sc_fifo_in() [185]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
-----------------------------------------------
                0.00    0.00       1/1           DUT::~DUT() [355]
[345]    0.0    0.00    0.00       1         Non_Max_Supp::~Non_Max_Supp() [345]
                0.00    0.00       3/7           sc_core::sc_fifo_in<SIMAGE>::~sc_fifo_in() [186]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[346]    0.0    0.00    0.00       1         Magnitude_X_Y::Magnitude_X_Y(sc_core::sc_module_name) [346]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       2/7           sc_core::sc_fifo_in<SIMAGE>::sc_fifo_in() [185]
                0.00    0.00       2/7           sc_core::sc_fifo_out<SIMAGE>::sc_fifo_out() [189]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
-----------------------------------------------
                0.00    0.00       1/1           DUT::~DUT() [355]
[347]    0.0    0.00    0.00       1         Magnitude_X_Y::~Magnitude_X_Y() [347]
                0.00    0.00       2/7           sc_core::sc_fifo_out<SIMAGE>::~sc_fifo_out() [190]
                0.00    0.00       2/7           sc_core::sc_fifo_in<SIMAGE>::~sc_fifo_in() [186]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[348]    0.0    0.00    0.00       1         Derivative_X_Y::Derivative_X_Y(sc_core::sc_module_name) [348]
                0.00    0.00       4/7           sc_core::sc_fifo_out<SIMAGE>::sc_fifo_out() [189]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/7           sc_core::sc_fifo_in<SIMAGE>::sc_fifo_in() [185]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
-----------------------------------------------
                0.00    0.00       1/1           DUT::~DUT() [355]
[349]    0.0    0.00    0.00       1         Derivative_X_Y::~Derivative_X_Y() [349]
                0.00    0.00       4/7           sc_core::sc_fifo_out<SIMAGE>::~sc_fifo_out() [190]
                0.00    0.00       1/7           sc_core::sc_fifo_in<SIMAGE>::~sc_fifo_in() [186]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[350]    0.0    0.00    0.00       1         Gaussian_Smooth::Gaussian_Smooth(sc_core::sc_module_name) [350]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
                0.00    0.00       1/7           sc_core::sc_fifo_out<SIMAGE>::sc_fifo_out() [189]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
-----------------------------------------------
                0.00    0.00       1/1           DUT::~DUT() [355]
[351]    0.0    0.00    0.00       1         Gaussian_Smooth::~Gaussian_Smooth() [351]
                0.00    0.00       1/7           sc_core::sc_fifo_out<SIMAGE>::~sc_fifo_out() [190]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[352]    0.0    0.00    0.00       1         Apply_Hysteresis::Apply_Hysteresis(sc_core::sc_module_name) [352]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/7           sc_core::sc_fifo_in<SIMAGE>::sc_fifo_in() [185]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
-----------------------------------------------
                0.00    0.00       1/1           DUT::~DUT() [355]
[353]    0.0    0.00    0.00       1         Apply_Hysteresis::~Apply_Hysteresis() [353]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
                0.00    0.00       1/7           sc_core::sc_fifo_in<SIMAGE>::~sc_fifo_in() [186]
-----------------------------------------------
                0.00    0.00       1/1           Platform::Platform(sc_core::sc_module_name) [369]
[354]    0.0    0.00    0.00       1         DUT::DUT(sc_core::sc_module_name) [354]
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::sc_fifo(int) [205]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::operator()(sc_core::sc_fifo_out_if<SIMAGE>&) [226]
                0.00    0.00       7/7           sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::operator()(sc_core::sc_fifo_in_if<SIMAGE>&) [220]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
                0.00    0.00       1/1           sc_core::sc_fifo<IMAGE>::sc_fifo(int) [364]
                0.00    0.00       1/1           Gaussian_Smooth::Gaussian_Smooth(sc_core::sc_module_name) [350]
                0.00    0.00       1/1           Derivative_X_Y::Derivative_X_Y(sc_core::sc_module_name) [348]
                0.00    0.00       1/1           Magnitude_X_Y::Magnitude_X_Y(sc_core::sc_module_name) [346]
                0.00    0.00       1/1           Non_Max_Supp::Non_Max_Supp(sc_core::sc_module_name) [344]
                0.00    0.00       1/1           Apply_Hysteresis::Apply_Hysteresis(sc_core::sc_module_name) [352]
                0.00    0.00       1/1           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::operator()(sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >&) [366]
                0.00    0.00       1/1           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator()(sc_core::sc_fifo_out_if<IMAGE>&) [367]
                0.00    0.00       1/1           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::operator()(sc_core::sc_fifo_in_if<IMAGE>&) [365]
                0.00    0.00       1/1           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator()(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [368]
-----------------------------------------------
                0.00    0.00       1/1           Platform::~Platform() [370]
[355]    0.0    0.00    0.00       1         DUT::~DUT() [355]
                0.00    0.00       7/7           sc_core::sc_fifo<SIMAGE>::~sc_fifo() [206]
                0.00    0.00       1/1           Apply_Hysteresis::~Apply_Hysteresis() [353]
                0.00    0.00       1/1           Non_Max_Supp::~Non_Max_Supp() [345]
                0.00    0.00       1/1           Magnitude_X_Y::~Magnitude_X_Y() [347]
                0.00    0.00       1/1           Derivative_X_Y::~Derivative_X_Y() [349]
                0.00    0.00       1/1           Gaussian_Smooth::~Gaussian_Smooth() [351]
                0.00    0.00       1/5           sc_core::sc_fifo<IMAGE>::~sc_fifo() [337]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
-----------------------------------------------
                0.00    0.00       1/1           sc_main [30]
[356]    0.0    0.00    0.00       1         Top::Top(sc_core::sc_module_name) [356]
                0.00    0.00       2/4           sc_core::sc_fifo<IMAGE>::sc_fifo(char const*, int) [340]
                0.00    0.00       2/5           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_fifo_out_if<IMAGE>&) [339]
                0.00    0.00       2/5           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::bind(sc_core::sc_fifo_in_if<IMAGE>&) [338]
                0.00    0.00       1/1           Stimulus::Stimulus(sc_core::sc_module_name) [371]
                0.00    0.00       1/1           Platform::Platform(sc_core::sc_module_name) [369]
                0.00    0.00       1/1           Monitor::Monitor(sc_core::sc_module_name) [362]
-----------------------------------------------
                0.00    0.00       1/1           sc_main [30]
[357]    0.0    0.00    0.00       1         Top::~Top() [357]
                0.00    0.00       2/5           sc_core::sc_fifo<IMAGE>::~sc_fifo() [337]
                0.00    0.00       1/1           Monitor::~Monitor() [363]
                0.00    0.00       1/1           Platform::~Platform() [370]
                0.00    0.00       1/1           Stimulus::~Stimulus() [372]
-----------------------------------------------
                0.00    0.00       1/1           Platform::Platform(sc_core::sc_module_name) [369]
[358]    0.0    0.00    0.00       1         DataIn::DataIn(sc_core::sc_module_name) [358]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
-----------------------------------------------
                0.00    0.00       1/1           Platform::~Platform() [370]
[359]    0.0    0.00    0.00       1         DataIn::~DataIn() [359]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
-----------------------------------------------
                0.00    0.00       1/1           Platform::Platform(sc_core::sc_module_name) [369]
[360]    0.0    0.00    0.00       1         DataOut::DataOut(sc_core::sc_module_name) [360]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
-----------------------------------------------
                0.00    0.00       1/1           Platform::~Platform() [370]
[361]    0.0    0.00    0.00       1         DataOut::~DataOut() [361]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
-----------------------------------------------
                0.00    0.00       1/1           Top::Top(sc_core::sc_module_name) [356]
[362]    0.0    0.00    0.00       1         Monitor::Monitor(sc_core::sc_module_name) [362]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
-----------------------------------------------
                0.00    0.00       1/1           Top::~Top() [357]
[363]    0.0    0.00    0.00       1         Monitor::~Monitor() [363]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[364]    0.0    0.00    0.00       1         sc_core::sc_fifo<IMAGE>::sc_fifo(int) [364]
                0.00    0.00       1/5           sc_core::sc_fifo_in_if<IMAGE>::sc_fifo_in_if() [323]
                0.00    0.00       1/5           sc_core::sc_fifo_out_if<IMAGE>::sc_fifo_out_if() [325]
                0.00    0.00       1/5           sc_core::sc_fifo<IMAGE>::init(int) [335]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[365]    0.0    0.00    0.00       1         sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::operator()(sc_core::sc_fifo_in_if<IMAGE>&) [365]
                0.00    0.00       1/5           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::bind(sc_core::sc_fifo_in_if<IMAGE>&) [338]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[366]    0.0    0.00    0.00       1         sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::operator()(sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >&) [366]
                0.00    0.00       1/2           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::bind(sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >&) [341]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[367]    0.0    0.00    0.00       1         sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator()(sc_core::sc_fifo_out_if<IMAGE>&) [367]
                0.00    0.00       1/5           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_fifo_out_if<IMAGE>&) [339]
-----------------------------------------------
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
[368]    0.0    0.00    0.00       1         sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator()(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [368]
                0.00    0.00       1/2           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [342]
-----------------------------------------------
                0.00    0.00       1/1           Top::Top(sc_core::sc_module_name) [356]
[369]    0.0    0.00    0.00       1         Platform::Platform(sc_core::sc_module_name) [369]
                0.00    0.00       2/4           sc_core::sc_fifo<IMAGE>::sc_fifo(char const*, int) [340]
                0.00    0.00       2/5           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_fifo_out_if<IMAGE>&) [339]
                0.00    0.00       2/5           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::bind(sc_core::sc_fifo_in_if<IMAGE>&) [338]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::sc_fifo_in() [183]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
                0.00    0.00       1/1           DataIn::DataIn(sc_core::sc_module_name) [358]
                0.00    0.00       1/1           DUT::DUT(sc_core::sc_module_name) [354]
                0.00    0.00       1/1           DataOut::DataOut(sc_core::sc_module_name) [360]
                0.00    0.00       1/2           sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::bind(sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >&) [341]
                0.00    0.00       1/2           sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [342]
-----------------------------------------------
                0.00    0.00       1/1           Top::~Top() [357]
[370]    0.0    0.00    0.00       1         Platform::~Platform() [370]
                0.00    0.00       2/5           sc_core::sc_fifo<IMAGE>::~sc_fifo() [337]
                0.00    0.00       1/1           DataOut::~DataOut() [361]
                0.00    0.00       1/1           DUT::~DUT() [355]
                0.00    0.00       1/1           DataIn::~DataIn() [359]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
                0.00    0.00       1/7           sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in() [184]
-----------------------------------------------
                0.00    0.00       1/1           Top::Top(sc_core::sc_module_name) [356]
[371]    0.0    0.00    0.00       1         Stimulus::Stimulus(sc_core::sc_module_name) [371]
                0.00    0.00       4/36          sc_core::sc_process_handle::~sc_process_handle() [69]
                0.00    0.00       3/27          sc_core::sc_process_handle::sc_process_handle(sc_core::sc_process_handle const&) [105]
                0.00    0.00       1/344         sc_core::sc_get_curr_simcontext() [40]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::sc_fifo_out() [187]
-----------------------------------------------
                0.00    0.00       1/1           Top::~Top() [357]
[372]    0.0    0.00    0.00       1         Stimulus::~Stimulus() [372]
                0.00    0.00       1/7           sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out() [188]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [19] _GLOBAL__sub_I__ZN15Gaussian_Smooth15gaussian_kernelEfPfPi (canny.cpp) [44] sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::operator->() [276] std::_Vector_base<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::_Vector_base()
 [343] __static_initialization_and_destruction_0(int, int) (canny.cpp) [339] sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_fifo_out_if<IMAGE>&) [277] std::_Vector_base<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::~_Vector_base()
  [70] TEMP_IMAGE::TEMP_IMAGE() [342] sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::bind(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [278] std::_Vector_base<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_allocate(unsigned long)
   [6] Non_Max_Supp::non_max_supp(short*, short*, short*, unsigned char*) [221] sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::sc_port_b(int, sc_core::sc_port_policy) [279] std::_Vector_base<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_Vector_impl::_Vector_impl()
 [344] Non_Max_Supp::Non_Max_Supp(sc_core::sc_module_name) [222] sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::~sc_port_b() [280] std::_Vector_base<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_Vector_impl::~_Vector_impl()
 [345] Non_Max_Supp::~Non_Max_Supp() [367] sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator()(sc_core::sc_fifo_out_if<IMAGE>&) [142] std::_Vector_base<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_deallocate(sc_core::sc_fifo_out_if<SIMAGE>**, unsigned long)
  [10] Magnitude_X_Y::magnitude_x_y(short*, short*, short*) [368] sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator()(sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >&) [85] std::_Vector_base<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_get_Tp_allocator()
 [346] Magnitude_X_Y::Magnitude_X_Y(sc_core::sc_module_name) [57] sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::operator->() [281] std::_Vector_base<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_Vector_base()
 [347] Magnitude_X_Y::~Magnitude_X_Y() [223] sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::bind(sc_core::sc_fifo_out_if<SIMAGE>&) [282] std::_Vector_base<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::~_Vector_base()
   [8] Derivative_X_Y::derivative_x_y(short*, short*, short*) [224] sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::sc_port_b(int, sc_core::sc_port_policy) [86] std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>::move_iterator(sc_core::sc_fifo_in_if<IMAGE>**)
 [348] Derivative_X_Y::Derivative_X_Y(sc_core::sc_module_name) [225] sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::~sc_port_b() [87] std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>::move_iterator(sc_core::sc_fifo_in_if<SIMAGE>**)
 [349] Derivative_X_Y::~Derivative_X_Y() [226] sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::operator()(sc_core::sc_fifo_out_if<SIMAGE>&) [88] std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>::move_iterator(sc_core::sc_fifo_out_if<IMAGE>**)
  [71] Gaussian_Smooth::gaussian_kernel(float, float*, int*) [51] sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::operator->() [89] std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>::move_iterator(sc_core::sc_fifo_out_if<SIMAGE>**)
   [3] Gaussian_Smooth::blur_x(unsigned char*, float*, float*, int) [369] Platform::Platform(sc_core::sc_module_name) [283] std::allocator_traits<std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::deallocate(std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&, sc_core::sc_fifo_in_if<IMAGE>**, unsigned long)
   [2] Gaussian_Smooth::blur_y(float*, short*, float*, int) [370] Platform::~Platform() [284] std::allocator_traits<std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::allocate(std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&, unsigned long)
 [350] Gaussian_Smooth::Gaussian_Smooth(sc_core::sc_module_name) [73] Stimulus::read_pgm_image(char const*, unsigned char*) [143] std::allocator_traits<std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::max_size(std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> const&)
 [351] Gaussian_Smooth::~Gaussian_Smooth() [371] Stimulus::Stimulus(sc_core::sc_module_name) [285] void std::allocator_traits<std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::construct<sc_core::sc_fifo_in_if<IMAGE>*, sc_core::sc_fifo_in_if<IMAGE>* const&>(std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>* const&)
  [12] Apply_Hysteresis::follow_edges(unsigned char*, short*, int, short) [372] Stimulus::~Stimulus() [286] std::allocator_traits<std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::deallocate(std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&, sc_core::sc_fifo_in_if<SIMAGE>**, unsigned long)
   [5] Apply_Hysteresis::apply_hysteresis(short*, unsigned char*, unsigned char*) [227] __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<IMAGE>*>::deallocate(sc_core::sc_fifo_in_if<IMAGE>**, unsigned long) [287] std::allocator_traits<std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::allocate(std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&, unsigned long)
